Name		TSP	LB	UB1	UB2	UB1-t	UB2-t	B&C

n200q15J  	10516	14164	16313	16141	36.42	180.10	5
n200q20A  	10572	12231	13550	13455	15.55	58.17	2
n200q20B  	10849	12157	13357	13242	17.46	70.14	2
n200q20C  	10521	11594	12412	12264	11.09	140.06	4
n200q20D  	10834	13163	15421	15387	28.40	93.38	2
n200q20E  	10533	12392	14241	14109	23.51	133.09	3
n200q20F  	10778	12890	15323	15105	29.00	142.64	4
n200q20G  	10753	12009	13406	13203	17.80	220.03	5
n200q20H  	11155	13258	15554	15518	27.13	118.53	3
n200q20I  	10711	11717	13571	13082	18.79	99.80	4
n200q20J  	10516	12415	14192	14043	23.34	163.08	3
n200q25A  	10572	11578	12735	12358	10.11	41.80	2
n200q25B  	10849	11678	12579	12244	9.33	208.11	9
n200q25C  	10521	11163	11696	11682	6.86	54.37	2
n200q25D  	10834	12304	14159	14147	19.11	99.80	2
n200q25E  	10533	11619	13016	12728	13.84	125.50	5
n200q25F  	10778	11989	13920	13765	17.80	180.48	5
n200q25G  	10753	11435	12381	12237	9.72	112.98	4
n200q25H  	11155	12385	14053	13800	17.53	149.73	4
n200q25I  	10711	11246	12567	12437	9.73	131.32	4
n200q25J  	10516	11603	12956	12855	13.45	109.02	2
n200q30A  	10572	11255	12022	11864	6.31	149.79	5
n200q30B  	10849	11198	12153	11893	6.87	73.11	4
n200q30C  	10521	10943	11390	11268	4.23	96.61	6
n200q30D  	10834	11704	13184	12818	11.53	173.84	5
n200q30E  	10533	11191	12283	12040	8.24	63.99	3
n200q30F  	10778	11402	12936	12932	12.47	84.92	2
n200q30G  	10753	11094	11881	11671	6.31	161.09	7
n200q30H  	11155	11885	13614	13386	11.75	90.96	3
n200q30I  	10711	10967	11979	11817	7.25	111.11	3
n200q30J  	10516	11219	12127	12003	7.31	31.92	2
n200q35A  	10572	11064	11619	11572	4.62	41.25	2
n200q35B  	10849	11033	11744	11614	5.16	56.08	3
n200q35C  	10521	10834	11106	11038	3.19	45.25	4
n200q35D  	10834	11392	12430	12223	7.75	87.50	3
n200q35E  	10533	10974	11881	11634	6.59	61.90	3
n200q35F  	10778	11145	12393	12180	8.57	105.79	4
n200q35G  	10753	10887	11552	11550	4.18	37.57	2
n200q35H  	11155	11655	12667	12619	8.30	97.27	3
n200q35I  	10711	10883	11540	11356	4.83	90.95	6
n200q35J  	10516	10930	11458	11338	5.49	76.62	4
n200q40A  	10572	10845	11159	11136	3.02	34.87	2
n200q40B  	10849	10958	11349	11305	3.18	23.12	2
n200q40C  	10521	10715	11051	10919	2.53	35.21	4
n200q40D  	10834	11181	12079	12002	5.55	44.55	2
n200q40E  	10533	10775	11276	11276	4.39	34.54	1
n200q40F  	10778	11022	12014	11931	6.53	83.16	4
n200q40G  	10753	10773	11253	11174	2.97	115.45	7
n200q40H  	11155	11485	12403	12234	5.71	35.98	3
n200q40I  	10711	10779	11396	11272	3.40	27.07	2
n200q40J  	10516	10746	11202	11181	3.57	79.04	3
n200q45A  	10572	10705	11017	11017	2.14	13.73	1
n200q45B  	10849	10938	11322	11179	2.41	25.81	5
n200q45C  	10521	10697	10985	10817	1.64	28.94	6
n200q45D  	10834	11046	11684	11675	3.79	28.34	2
n200q45E  	10533	10669	11009	10950	3.74	66.85	4
n200q45F  	10778	10954	11769	11599	4.84	110.13	5
n200q45G  	10753	10706	11047	10934	2.19	23.83	5
n200q45H  	11155	11359	12099	11948	4.83	95.30	5
n200q45I  	10711	10716	11061	11013	2.48	7.85	2
n200q45J  	10516	10654	11148	11021	2.59	39.11	3
n200q1000A  	10572	10519	10572	10572	0.33	3.68	1
n200q1000B  	10849	10788	10986	10920	0.50	8.40	4
n200q1000C  	10521	10492	10732	10522	0.55	9.44	7
n200q1000D  	10834	10808	10971	10835	0.50	4.34	5
n200q1000E  	10533	10405	10640	10546	0.55	7.30	4
n200q1000F  	10778	10679	10869	10805	0.49	5.54	3
n200q1000G  	10753	10549	10848	10778	0.49	7.97	3
n200q1000H  	11155	11086	11372	11181	0.44	6.87	4
n200q1000I  	10711	10606	10775	10775	0.49	4.12	1
n200q1000J  	10516	10457	10656	10599	0.55	6.26	3
n300mosA  	12789	12677	13070	12889	10.10	58.00	4
n300mosB  	13022	12900	13217	13176	5.44	45.97	4
n300mosC  	12831	12778	13156	13053	12.96	86.12	4
n300mosD  	13080	12981	13315	13151	5.22	27.58	6
n300mosE  	12667	12596	12937	12882	4.34	24.82	3
n300mosF  	13078	13012	13445	13138	10.71	47.46	8
n300mosG  	12924	12845	13216	13157	4.06	39.93	4
n300mosH  	13154	13108	13573	13357	8.41	30.16	5
n300mosI  	12998	12915	13227	13194	12.52	80.46	3
n300mosJ  	13186	13200	13517	13304	9.17	89.97	9
n300q10A  	12789	19950	23516	23244	96.12	356.24	3
n300q10B  	13022	20430	23489	23256	74.75	203.11	3
n300q10C  	12831	19372	22372	22276	68.83	491.69	4
n300q10D  	13080	21764	26530	26434	129.95	323.79	2
n300q10E  	12667	22689	28043	27931	125.78	363.27	4
n300q10F  	13078	21059	25307	25096	117.81	207.02	3
n300q10G  	12924	19915	24514	24363	118.09	255.73	3
n300q10H  	13154	19610	22938	22869	57.84	216.90	2
n300q10I  	12998	20839	25213	25157	99.47	276.39	2
n300q10J  	13186	19585	23588	23468	71.90	161.43	1
n300q15A  	12789	16367	19140	18938	83.10	260.18	4
n300q15B  	13022	16520	19362	19198	83.21	599.57	5
n300q15C  	12831	15966	18727	18587	69.42	335.70	2
n300q15D  	13080	17363	21544	21287	115.02	404.30	2
n300q15E  	12667	17556	22274	21938	150.16	393.65	2
n300q15F  	13078	16895	20694	20388	100.51	295.00	3
n300q15G  	12924	16138	20002	19833	116.44	517.89	4
n300q15H  	13154	16227	19019	18526	63.06	240.69	4
n300q15I  	12998	16437	20403	20033	123.36	353.45	3
n300q15J  	13186	15999	19094	18854	74.53	555.90	4
n300q20A  	12789	14607	16932	16830	60.03	379.32	3
n300q20B  	13022	14754	17203	16844	55.37	256.23	4
n300q20C  	12831	14321	16745	16548	42.46	330.21	3
n300q20D  	13080	15341	18546	18024	74.75	632.20	6
n300q20E  	12667	15463	19273	19130	110.13	374.60	2
n300q20F  	13078	15055	18396	18216	66.85	504.17	4
n300q20G  	12924	14650	17665	17490	73.16	318.79	2
n300q20H  	13154	14517	16995	16759	44.38	284.13	3
n300q20I  	12998	14748	18138	18048	83.76	325.05	3
n300q20J  	13186	14436	17205	17027	50.03	239.09	3
n300q25A  	12789	13823	15786	15664	34.32	103.42	2
n300q25B  	13022	14004	16021	15929	34.44	166.04	2
n300q25C  	12831	13619	15182	15010	25.49	68.55	2
n300q25D  	13080	14318	16909	16614	44.43	342.19	3
n300q25E  	12667	14402	17707	17478	67.62	195.26	2
n300q25F  	13078	14196	16800	16800	45.59	156.21	1
n300q25G  	12924	13789	16079	15877	42.57	203.39	2
n300q25H  	13154	13918	15701	15525	28.50	375.74	4
n300q25I  	12998	13844	16611	16537	49.16	208.01	2
n300q25J  	13186	13873	15837	15685	27.85	276.66	3
n300q30A  	12789	13405	14916	14645	26.75	277.54	4
n300q30B  	13022	13574	14982	14794	21.91	411.72	5
n300q30C  	12831	13219	14604	14468	17.96	190.93	2
n300q30D  	13080	13764	16009	15809	28.23	409.42	6
n300q30E  	12667	13769	16351	16259	43.22	350.53	3
n300q30F  	13078	13735	15825	15636	28.06	385.13	4
n300q30G  	12924	13434	15291	15005	29.33	169.39	4
n300q30H  	13154	13555	14767	14572	18.40	92.88	3
n300q30I  	12998	13440	15545	15379	32.74	71.24	1
n300q30J  	13186	13568	14925	14728	18.84	147.04	3
n300q35A  	12789	13187	14409	14268	18.57	243.87	4
n300q35B  	13022	13375	14446	14197	15.27	383.49	6
n300q35C  	12831	13094	13766	13578	12.63	25.32	3
n300q35D  	13080	13497	15204	14747	21.20	449.40	9
n300q35E  	12667	13408	15394	15167	28.34	192.30	3
n300q35F  	13078	13474	15087	15037	21.48	140.72	3
n300q35G  	12924	13189	14652	14398	19.06	303.03	4
n300q35H  	13154	13346	14184	13968	13.02	39.82	3
n300q35I  	12998	13242	14877	14766	22.47	151.16	3
n300q35J  	13186	13387	14507	14237	11.97	212.39	5
n300q40A  	12789	12981	13990	13670	13.02	241.18	5
n300q40B  	13022	13189	14176	13881	11.76	245.52	6
n300q40C  	12831	12940	13861	13489	7.41	105.52	5
n300q40D  	13080	13343	14698	14477	16.70	295.88	5
n300q40E  	12667	13189	14764	14616	23.90	137.04	2
n300q40F  	13078	13341	14634	14390	17.08	106.28	4
n300q40G  	12924	13101	14412	14299	13.67	199.65	3
n300q40H  	13154	13269	13885	13816	9.89	85.30	3
n300q40I  	12998	13120	14488	14396	16.36	85.90	2
n300q40J  	13186	13256	14029	13759	8.46	446.10	12
n300q45A  	12789	12883	13935	13748	9.56	132.59	4
n300q45B  	13022	13132	13881	13726	9.12	110.68	4
n300q45C  	12831	12891	13423	13293	6.37	36.30	3
n300q45D  	13080	13231	14347	14192	13.67	275.28	4
n300q45E  	12667	12951	14347	13969	16.97	621.32	10
n300q45F  	13078	13209	14396	14323	12.85	125.50	3
n300q45G  	12924	12993	14050	13986	10.93	209.38	5
n300q45H  	13154	13208	13741	13536	7.47	179.60	6
n300q45I  	12998	13063	14198	13915	13.18	161.21	5
n300q45J  	13186	13206	13728	13636	6.48	238.71	6
n300q1000A  	12789	12660	12907	12834	1.10	19.94	4
n300q1000B  	13022	12891	13160	13140	1.10	20.82	3
n300q1000C  	12831	12725	12995	12921	1.04	12.08	3
n300q1000D  	13080	12966	13264	13194	0.94	28.89	5
n300q1000E  	12667	12572	12948	12781	1.16	30.27	6
n300q1000F  	13078	13006	13264	13127	1.09	18.01	5
n300q1000G  	12924	12822	13149	13065	1.04	26.86	4
n300q1000H  	13154	13045	13423	13289	1.10	64.21	11
n300q1000I  	12998	12882	13154	13062	1.27	24.55	5
n300q1000J  	13186	13111	13372	13245	1.04	17.79	4
n400mosA  	14703	14575	15103	14890	29.82	112.49	8
n400mosB  	14871	14816	15219	15177	21.91	91.12	3
n400mosC  	14873	14773	15240	15121	23.56	168.95	5
n400mosD  	15133	15001	15451	15291	16.48	66.46	5
n400mosE  	14724	14678	15082	14937	17.14	75.85	4
n400mosF  	15030	14937	15350	15191	4.89	155.88	9
n400mosG  	14834	14751	15191	15015	7.96	57.50	6
n400mosH  	14875	14747	15301	15196	12.97	107.49	7
n400mosI  	14728	14675	15120	14989	16.26	277.04	7
n400mosJ  	14956	14883	15270	15134	22.35	73.54	3
n400q10A  	14703	25214	32020	31821	260.51	712.72	3
n400q10B  	14871	21931	25212	24883	129.08	253.27	4
n400q10C  	14873	23305	29061	29044	238.11	608.85	3
n400q10D  	15133	20943	24868	24639	110.40	662.24	5
n400q10E  	14724	21946	25868	25548	123.53	399.36	3
n400q10F  	15030	22479	27460	27215	214.98	370.36	2
n400q10G  	14834	21503	24884	24728	138.19	359.32	2
n400q10H  	14875	22029	26425	26191	178.72	401.45	5
n400q10I  	14728	24104	29306	28992	206.85	484.77	3
n400q10J  	14956	22325	26795	26607	194.60	284.02	2
n400q15A  	14703	19862	25463	25323	402.49	1034.30	3
n400q15B  	14871	17985	21373	21080	146.82	163.56	2
n400q15C  	14873	19136	24267	23983	216.90	872.05	3
n400q15D  	15133	17300	20681	20600	97.99	407.38	2
n400q15E  	14724	17903	21209	20915	144.07	173.89	2
n400q15F  	15030	18240	22641	22363	205.20	478.02	3
n400q15G  	14834	17906	20721	20614	114.36	429.51	3
n400q15H  	14875	18021	21617	21500	188.06	524.93	2
n400q15I  	14728	19012	23882	23757	256.12	1232.86	4
n400q15J  	14956	18290	21962	21795	178.51	537.17	3
n400q20A  	14703	17764	21889	21741	255.52	525.53	2
n400q20B  	14871	16476	19013	18459	102.82	201.03	4
n400q20C  	14873	17147	21072	20827	153.18	785.16	3
n400q20D  	15133	16173	18752	18443	63.33	222.07	3
n400q20E  	14724	16277	18835	18598	99.74	845.85	4
n400q20F  	15030	16626	20397	20112	132.31	529.59	4
n400q20G  	14834	16354	18864	18695	72.61	168.73	3
n400q20H  	14875	16416	19168	18882	123.53	354.87	5
n400q20I  	14728	16997	21033	20682	176.14	467.47	2
n400q20J  	14956	16636	19259	18958	116.11	130.18	1
n400q25A  	14703	16596	20246	20133	156.48	429.84	2
n400q25B  	14871	15722	17918	17647	67.89	238.65	3
n400q25C  	14873	16162	19200	19010	84.20	343.23	3
n400q25D  	15133	15595	17204	17018	37.35	514.93	7
n400q25E  	14724	15547	17836	17708	59.76	468.73	3
n400q25F  	15030	15826	18588	18309	78.60	390.03	4
n400q25G  	14834	15583	17384	16812	45.32	396.61	7
n400q25H  	14875	15699	17986	17546	68.43	162.42	2
n400q25I  	14728	16123	19314	19008	103.26	313.13	2
n400q25J  	14956	15978	18038	17868	74.42	712.05	7
n400q30A  	14703	15967	18703	18592	95.52	449.84	3
n400q30B  	14871	15345	16982	16873	38.51	262.49	2
n400q30C  	14873	15685	18097	17967	58.17	329.88	2
n400q30D  	15133	15338	16696	16402	24.44	306.81	4
n400q30E  	14724	15093	16906	16294	32.96	241.84	6
n400q30F  	15030	15441	17640	17274	43.67	265.89	3
n400q30G  	14834	15256	16919	16683	28.95	95.41	2
n400q30H  	14875	15340	17233	17106	45.47	233.33	2
n400q30I  	14728	15580	17857	17782	67.34	420.35	2
n400q30J  	14956	15397	17227	17053	46.74	202.07	2
n400q35A  	14703	15501	18001	17963	57.95	537.66	3
n400q35B  	14871	15145	16618	16435	25.21	95.90	2
n400q35C  	14873	15340	17487	17377	43.83	316.32	3
n400q35D  	15133	15202	16225	15949	17.47	125.23	4
n400q35E  	14724	14890	16280	16147	24.88	303.02	3
n400q35F  	15030	15234	16927	16599	30.70	322.36	5
n400q35G  	14834	15056	15925	15556	17.58	354.87	8
n400q35H  	14875	15109	16769	16484	31.20	257.82	5
n400q35I  	14728	15292	17241	16828	40.76	272.16	4
n400q35J  	14956	15175	16552	16369	33.39	230.25	4
n400q40A  	14703	15219	17142	16966	49.33	638.24	4
n400q40B  	14871	15018	16181	16027	17.90	127.65	3
n400q40C  	14873	15179	16817	16506	33.34	288.69	5
n400q40D  	15133	15127	15934	15691	13.29	252.00	9
n400q40E  	14724	14795	15833	15658	16.97	87.55	2
n400q40F  	15030	15144	16188	16085	23.62	70.36	2
n400q40G  	14834	14939	15838	15603	12.53	314.94	8
n400q40H  	14875	15006	15970	15936	22.13	134.68	2
n400q40I  	14728	15069	16683	16554	31.09	372.89	4
n400q40J  	14956	15022	15887	15678	23.89	622.14	9
n400q45A  	14703	15046	16545	16194	35.81	281.06	4
n400q45B  	14871	14960	15873	15590	11.86	433.75	9
n400q45C  	14873	15044	16581	16421	27.57	462.42	4
n400q45D  	15133	15095	15929	15582	11.31	179.27	6
n400q45E  	14724	14742	15550	15196	12.96	367.78	9
n400q45F  	15030	15095	16078	15972	17.47	164.12	3
n400q45G  	14834	14878	15472	15334	10.72	278.25	9
n400q45H  	14875	14933	15778	15489	16.53	409.97	7
n400q45I  	14728	14928	16289	16158	28.28	117.98	2
n400q45J  	14956	14965	15635	15465	15.43	249.63	7
n400q1000A  	14703	14565	14902	14800	1.82	38.28	5
n400q1000B  	14871	14791	15098	14933	1.70	47.13	8
n400q1000C  	14873	14721	15044	15044	1.75	19.00	1
n400q1000D  	15133	14990	15378	15202	2.04	45.81	7
n400q1000E  	14724	14642	14903	14798	1.92	27.18	5
n400q1000F  	15030	14930	15276	15058	1.81	61.57	8
n400q1000G  	14834	14742	15158	15018	1.86	74.87	8
n400q1000H  	14875	14741	15085	15085	1.92	12.35	1
n400q1000I  	14728	14667	15036	14804	2.14	32.85	8
n400q1000J  	14956	14853	15268	15015	1.76	27.90	5
n500mosA  	16390	16260	16654	16555	16.04	54.87	3
n500mosB  	16491	16370	16861	16672	30.82	109.74	7
n500mosC  	16668	16509	17045	16859	14.72	133.08	9
n500mosD  	16740	16615	17262	17093	12.96	426.61	8
n500mosE  	16476	16296	16932	16738	21.75	152.96	4
n500mosF  	16628	16535	17200	16991	23.24	80.03	6
n500mosG  	16540	16477	16868	16708	30.59	76.18	6
n500mosH  	16577	16443	17047	16987	16.54	39.55	3
n500mosI  	16383	16269	16767	16668	14.00	118.69	4
n500mosJ  	16666	16593	17076	16941	14.83	109.30	8
n500q10A  	16390	24188	29585	29536	294.40	661.96	2
n500q10B  	16491	23002	27688	27370	189.76	432.54	5
n500q10C  	16668	25316	31653	31494	382.45	558.65	2
n500q10D  	16740	24737	31808	31752	264.96	959.65	3
n500q10E  	16476	24695	31687	31555	214.98	373.82	1
n500q10F  	16628	24382	29013	28957	282.04	625.49	3
n500q10G  	16540	23171	27729	27492	198.22	277.04	2
n500q10H  	16577	26934	37668	37185	801.58	1699.67	4
n500q10I  	16383	24221	31726	31612	339.94	547.72	3
n500q10J  	16666	25153	31747	31412	444.08	952.95	4
n500q15A  	16390	19919	24466	24118	316.59	395.19	1
n500q15B  	16491	19229	22999	22889	174.72	1318.10	5
n500q15C  	16668	20669	25938	25410	412.82	1691.49	7
n500q15D  	16740	20360	25773	25642	383.10	1005.24	3
n500q15E  	16476	19991	25777	25674	343.89	867.50	3
n500q15F  	16628	20163	24612	24333	254.25	745.94	3
n500q15G  	16540	19151	22735	22537	195.64	371.73	3
n500q15H  	16577	21488	29602	29338	735.89	1037.98	1
n500q15I  	16383	20013	25804	25691	349.76	1062.81	4
n500q15J  	16666	19993	26104	25929	411.01	637.96	1
n500q20A  	16390	18108	21872	21702	203.44	374.86	1
n500q20B  	16491	17739	20636	20523	114.58	434.52	3
n500q20C  	16668	18719	23082	23034	235.03	1041.39	5
n500q20D  	16740	18717	22956	22774	222.56	1030.79	4
n500q20E  	16476	18387	23092	22775	217.12	1107.14	7
n500q20F  	16628	18281	21869	21745	187.57	743.69	3
n500q20G  	16540	17883	20759	20325	133.03	456.16	3
n500q20H  	16577	19626	26364	26250	453.96	1339.14	6
n500q20I  	16383	18864	22664	22472	276.99	410.52	2
n500q20J  	16666	18707	23088	22756	282.59	1422.13	6
n500q25A  	16390	17317	19816	19776	135.12	688.76	3
n500q25B  	16491	17094	19481	19323	76.13	513.83	4
n500q25C  	16668	17770	21017	20950	143.96	542.66	3
n500q25D  	16740	17773	21212	20998	160.16	474.89	2
n500q25E  	16476	17574	21206	20898	146.05	237.38	1
n500q25F  	16628	17477	20617	20217	125.56	238.21	1
n500q25G  	16540	17131	19500	19147	74.31	298.46	2
n500q25H  	16577	18070	23424	23181	278.69	681.52	3
n500q25I  	16383	17722	21172	21011	161.16	357.51	1
n500q25J  	16666	17874	21337	21139	184.55	319.83	2
n500q30A  	16390	16895	19173	19090	84.86	265.40	2
n500q30B  	16491	16800	18584	18534	50.37	284.84	4
n500q30C  	16668	17290	19883	19818	91.95	988.82	6
n500q30D  	16740	17361	19686	19565	86.13	876.78	3
n500q30E  	16476	17102	19738	19644	90.57	807.13	4
n500q30F  	16628	17093	19405	19272	91.12	693.55	3
n500q30G  	16540	16844	18564	18420	52.18	266.33	2
n500q30H  	16577	17652	22118	22006	183.34	660.97	3
n500q30I  	16383	17166	19850	19772	120.35	295.34	1
n500q30J  	16666	17337	19758	19523	113.04	673.22	5
n500q35A  	16390	16640	18267	18088	65.36	369.20	4
n500q35B  	16491	16613	18068	17970	36.86	189.50	3
n500q35C  	16668	16948	19450	19273	62.67	186.80	2
n500q35D  	16740	17130	19221	19139	67.94	499.98	2
n500q35E  	16476	16763	19189	19047	71.68	292.04	2
n500q35F  	16628	16849	18423	18278	64.48	119.57	2
n500q35G  	16540	16711	18093	17980	38.45	427.54	5
n500q35H  	16577	17302	20546	20372	127.38	500.81	3
n500q35I  	16383	16836	19243	19032	83.65	433.69	4
n500q35J  	16666	17026	19572	19074	87.28	286.87	4
n500q40A  	16390	16527	18047	17966	40.26	218.98	2
n500q40B  	16491	16538	17613	17161	26.03	270.95	9
n500q40C  	16668	16823	18576	18529	46.30	447.65	3
n500q40D  	16740	16925	18702	18307	51.36	763.35	6
n500q40E  	16476	16618	18471	18351	50.53	424.14	3
n500q40F  	16628	16719	18221	18101	42.73	122.81	2
n500q40G  	16540	16615	17798	17697	25.10	82.17	2
n500q40H  	16577	16980	19890	19633	99.47	187.57	2
